ProductID,Category,Colour,ProductTitle,ImageURL,Price,Condition
41755,Topwear,Blue,Doodle Girls Printed Blue Top,http://assets.myntassets.com/v1/images/style/properties/30a98d17d9ac2a4ddef9f43288826e1a_images.jpg,55,Used
2741,Topwear,Pink,Disney Kids Girl's Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/cf8defc53a6242dc720dc826c169ca11_images.jpg,105,Used
4214,Topwear,Yellow,Disney Kids Girl's Yellow Summer Fun Fair Kidswear,http://assets.myntassets.com/v1/images/style/properties/e36acede9349e771aa4abf311194cfb7_images.jpg,30,New
38769,Topwear,Blue,Gini and Jony Girls Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/1b54dc17dae740f9369e94ed2a43729e_images.jpg,95,New
52124,Dress,Orange,Doodle Girls Orange Printed Dress,http://assets.myntassets.com/v1/images/style/properties/673684554c38ed455696e37ec102701f_images.jpg,95,Used
2715,Topwear,Orange,Disney Kids Girl's Minnie Orange Stripped Kidswear,http://assets.myntassets.com/v1/images/style/properties/72dac0cf10225d04f75b8c123a47156b_images.jpg,35,Used
35446,Topwear,Peach,Doodle Girls Printed Peach Top,http://assets.myntassets.com/v1/images/style/properties/90d5de5b75d9656d8bec3e8d5957fc49_images.jpg,105,New
3892,Topwear,Pink,Disney Kids Girl's Pink Minnie Top With Green Bow Kidswear,http://assets.myntassets.com/v1/images/style/properties/b3815b9becf3b7599396630e6d767602_images.jpg,95,Used
35441,Topwear,Peach,Doodle Girls Printed Peach Top,http://assets.myntassets.com/v1/images/style/properties/629c608c39f5738670f359dfae4ccd46_images.jpg,105,New
41998,Topwear,Blue,Gini and Jony Girls Pretty Blossom Blue Top,http://assets.myntassets.com/v1/images/style/properties/4873e7fc705e74ba244b436347f42677_images.jpg,25,Used
38950,Topwear,White,Palm Tree Girls White Top,http://assets.myntassets.com/v1/images/style/properties/12a35e94f39d6d0af5327dc7d3762bdd_images.jpg,85,New
2712,Dress,Blue,Disney Kids Girl's Halter Neck Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/45c9d2be693087317f84042fc4edcced_images.jpg,105,Used
52123,Dress,Pink,Doodle Girls Pink Printed Dress,http://assets.myntassets.com/v1/images/style/properties/79e71e6bb1a3969bbb6994aef1e6d87e_images.jpg,55,Used
3895,Topwear,White,Disney Kids Girl's White Minnie With Pink Lace Kidswear,http://assets.myntassets.com/v1/images/style/properties/e15fe7417d72174ec8747a27c004b5bf_images.jpg,90,Used
39849,Topwear,Blue,Gini and Jony Girls Striped Blue Top,http://assets.myntassets.com/v1/images/style/properties/b45ca9f0de9d375d3276e0eb191988d9_images.jpg,110,Used
37582,Bottomwear,White,Madagascar3 Girls White Shorts,http://assets.myntassets.com/v1/images/style/properties/57db07637eef4f28453982d5cccb5e9b_images.jpg,85,New
38501,Bottomwear,Navy Blue,Gini and Jony Woven Navy Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/38c04f85c582e84aaf4f72d90dea3506_images.jpg,30,New
35448,Topwear,Red,Doodle Girls Printed Red Top,http://assets.myntassets.com/v1/images/style/properties/bdcb051154afdf6da0a6b1010e116c35_images.jpg,65,Used
39847,Topwear,Pink,Gini and Jony Girls Printed Pink Top,http://assets.myntassets.com/v1/images/style/properties/9b259b5381adce3947068eb78970c5ca_images.jpg,75,Used
37585,Topwear,White,Madagascar3 Infant Girls White Snapsuit Romper,http://assets.myntassets.com/v1/images/style/properties/161db47ca1a75cc57cf99dd351d6728b_images.jpg,95,New
37571,Topwear,Green,Madagascar3 Infant Girls Light Green Spaghetti Top,http://assets.myntassets.com/v1/images/style/properties/3773621f9d0a099fd78c453cbe222f14_images.jpg,70,New
41996,Dress,Black,Gini and Jony Girls Roseatte Black Dress,http://assets.myntassets.com/v1/images/style/properties/f5269807c67744106c686230fa42184b_images.jpg,55,Used
38506,Bottomwear,Pink,Gini and Jony Girls Woven Pink Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/0fe19b1763b81265b02894e87fcd9d2a_images.jpg,110,Used
38333,Topwear,Yellow,Hannah Montana Girls Yellow Printed Tops,http://assets.myntassets.com/v1/images/style/properties/ca16400a4d734548059233a6cc34851f_images.jpg,100,New
38768,Topwear,Blue,Gini and Jony Girls Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/60c8febe16799a11be9df26f95d3b8a1_images.jpg,90,New
4215,Topwear,White,Disney Kids Girl's White Fun In The Fair Kidswear,http://assets.myntassets.com/v1/images/style/properties/fc089b6f7fd2b70e7f4e07bf25647904_images.jpg,65,Used
2740,Topwear,Blue,Disney Kids Girl's Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/f68af9cde009efeb220efe1dd197a7f4_images.jpg,120,New
8414,Topwear,White,Doodle Girl's Hippie Chic White Kidswear,http://assets.myntassets.com/v1/images/style/properties/b71ddd8fc49c9e1e0789239c9c4f027d_images.jpg,65,Used
38334,Topwear,White,Mr. Men Little Miss Girls White Printed Top,http://assets.myntassets.com/v1/images/style/properties/a061fe79adf54e1bd0e55cb1f98cef0d_images.jpg,55,New
34156,Topwear,Peach,Gini and Jony Girls Peach Top,http://assets.myntassets.com/v1/images/style/properties/8dcdf51ba668145a91068c8c5bd901e6_images.jpg,45,Used
30730,Bottomwear,Purple,Fabindia Girls Printed Purple Salwar,http://assets.myntassets.com/v1/images/style/properties/4e8a10ac79b52e72bf094e55064f067d_images.jpg,100,Used
4212,Topwear,Yellow,Disney Kids Girl's Yellow Kidswear,http://assets.myntassets.com/v1/images/style/properties/fb7495739318639c7424e132c284a62b_images.jpg,80,Used
38905,Bottomwear,Pink,Allen Solly Kids Girls Poplin Pink Shorts,http://assets.myntassets.com/v1/images/style/properties/50ca45b6073db631892ac3832b412190_images.jpg,35,Used
33148,Bottomwear,Black,Gini and Jony Girls Black Leggings,http://assets.myntassets.com/v1/images/style/properties/6772242176a1bd2dcba893ed6703f387_images.jpg,80,Used
38766,Bottomwear,Pink,Gini and Jony Girls Pink Shorts,http://assets.myntassets.com/v1/images/style/properties/9097ddc9c0e1272023976f8e8da00617_images.jpg,85,Used
41301,Topwear,Pink,Gini and Jony Grils Polo Striped Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/a11870999fdfd6a85cd2b5d5dad480ee_images.jpg,45,New
38933,Bottomwear,Pink,Gini and Jony Girls Pink Leggings,http://assets.myntassets.com/v1/images/style/properties/759f163c719a08926859815a22ec8752_images.jpg,40,Used
16806,Bottomwear,White,ANT Kids Girls Solid White Short,http://assets.myntassets.com/v1/images/style/properties/cf46b60a97103f9d9e1b2eecb787519c_images.jpg,30,New
34158,Topwear,White,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/a629e45e71cb82fca4bae81bff0db070_images.jpg,60,New
39011,Bottomwear,Blue,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/9f7f2477e61d460ddfee2f7ad37010f4_images.jpg,40,New
38934,Bottomwear,Black,Gini and Jony Girls Black Leggings,http://assets.myntassets.com/v1/images/style/properties/06cf310359b5321c5764ee835ca96590_images.jpg,60,Used
34167,Dress,White,Gini and Jony Girls White Dress,http://assets.myntassets.com/v1/images/style/properties/7a0e5e515970f5a7c03962162fe332ce_images.jpg,30,New
37570,Topwear,Pink,Madagascar3 Infant Girls Pink Spaghetti Top,http://assets.myntassets.com/v1/images/style/properties/95e3b28e7429bb1775918b749c65dc94_images.jpg,115,Used
39846,Topwear,Green,Gini And Jony Girls Striped Green Top,http://assets.myntassets.com/v1/images/style/properties/465ffca3c71dc060ed913c51d9f4210e_images.jpg,70,New
37584,Topwear,Green,Madagascar3 Infant Girls Light Green Snapsuit Romper,http://assets.myntassets.com/v1/images/style/properties/b0f15bb0824c42f58f306efc5355387d_images.jpg,20,Used
41997,Topwear,Blue,Gini and Jony Girls Pretty Blossom Blue Top,http://assets.myntassets.com/v1/images/style/properties/7ef64ce5c3f66606feea411ea2f7d721_images.jpg,75,Used
3851,Topwear,Pink,Disney Kids Girl's Minnie Heart Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/a71ecf9ada04a0522578c0d2936b8d9b_images.jpg,105,New
41963,Topwear,Green,Gini and Jony Girls Core Green Top,http://assets.myntassets.com/v1/images/style/properties/bb955e5cf17ce286a156470cdf4defd8_images.jpg,35,New
37583,Topwear,Pink,Madagascar3 Infant Girls Pink Snapsuit Romper,http://assets.myntassets.com/v1/images/style/properties/0a1e68148e5bccdf6d887e3dca19a0f1_images.jpg,45,New
39841,Topwear,Pink,Gini and Jony Girls Striped Pink Top,http://assets.myntassets.com/v1/images/style/properties/2b6501da5b887cc512c2733add1bea9d_images.jpg,25,New
36207,Topwear,White,Gini Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/3fca0cc3f072a7ac07b2ea611dfe16e1_images.jpg,95,Used
38500,Bottomwear,Black,Gini and Jony Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/3e6b0cb6f9d61af7f061d53a30e996c9_images.jpg,25,New
35449,Topwear,Navy Blue,Doodle Girls Striped Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/950c1983b7d8f9f51c708e715eb2db43_images.jpg,90,Used
41999,Topwear,Pink,Gini and Jony Girls Pretty Blossom Pink Top,http://assets.myntassets.com/v1/images/style/properties/2b33efafa05748285a6ea94dd8e9d524_images.jpg,20,Used
3894,Topwear,Pink,Disney Kids Girl's Pink Minnie With Green Lace Kidswear,http://assets.myntassets.com/v1/images/style/properties/7b0ffdb902ac1859813faf2b0b085872_images.jpg,80,New
35447,Topwear,Red,Doodle Girls Printed Red Top,http://assets.myntassets.com/v1/images/style/properties/c9dcf7087e1b451ae77bae42ac0a377a_images.jpg,60,Used
52125,Dress,Pink,Doodle Girls Pink Printed Dress,http://assets.myntassets.com/v1/images/style/properties/2210e932090741098a9755e785bf2a3e_images.jpg,75,Used
3893,Topwear,Green,Disney Kids Girl's Green Minnie Top With Pink Bow Kidswear,http://assets.myntassets.com/v1/images/style/properties/96d65a0c90b92186ce685a63663de85d_images.jpg,35,New
5215,Topwear,White,Disney Kids Girl's Pink White Sweet Hunny Pack of 2 Kidswear,http://assets.myntassets.com/v1/images/style/properties/c231d68afb01c9fedb8192a9809e4632_images.jpg,120,New
42003,Bottomwear,Black,Gini and Jony Girls Elasticated Black Capris,http://assets.myntassets.com/v1/images/style/properties/066fe14c0bb947515f48c4018d9b2f07_images.jpg,100,New
10672,Topwear,Purple,Doodle Girls Little song board Purple Tops,http://assets.myntassets.com/v1/images/style/properties/7e76f6f825d34f8c0c44e29a600b1422_images.jpg,50,New
43579,Topwear,White,Gini and Jony Girls Woven White Top,http://assets.myntassets.com/v1/images/style/properties/37ed6e76b6283efc54b97365403e1b25_images.jpg,90,Used
8364,Topwear,Blue,Doodle Girl's Happy Smiles Blue Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/3f5b0b70fc152be5dd9170a8d0764b5c_images.jpg,60,New
42004,Bottomwear,Black,Gini and Jony Girls Elasticated Black Capris,http://assets.myntassets.com/v1/images/style/properties/1e47ba4c735f8004313d7e7e612a059f_images.jpg,100,New
36727,Topwear,Blue,Gini and Jony Girls Printed Blue Top,http://assets.myntassets.com/v1/images/style/properties/c0a4c887d2798f0ca40c1d0ffff0a9ea_images.jpg,45,New
5444,Topwear,Black,Ant Kids Girl's Check Top Black Kidswear,http://assets.myntassets.com/v1/images/style/properties/56881a82fc4389af32b2ce6970125601_images.jpg,105,Used
40930,Bottomwear,Blue,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/b4e777240a5ea494c4dc0cd0117f1b15_images.jpg,80,New
37608,Topwear,Orange,Madagascar3 Girls Coral Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/6e6e593cf71f012cadbdeabbef2ce9df_images.jpg,90,New
37637,Topwear,Teal,Madagascar3 Girls Teal Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/d7d3b44fb44df0d1253cdac70d77d6a4_images.jpg,65,New
43584,Topwear,Pink,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/f4c6ebcecd5dbf559369866175d83f53_images.jpg,85,New
31168,Dress,White,Gini and Jony Girls White Dress,http://assets.myntassets.com/v1/images/style/properties/a3e6a3f1359d6fd17957512bf74eec4e_images.jpg,20,Used
36729,Topwear,Pink,Gini and Jony Girls Printed Pink Top,http://assets.myntassets.com/v1/images/style/properties/f49baabda694ec6c54103a9584da0427_images.jpg,20,New
38481,Topwear,White,Gini and Jony Girls Milan White Top,http://assets.myntassets.com/v1/images/style/properties/0f450243c8540b96c3d3ac350e9496f7_images.jpg,20,New
57980,Topwear,White,Doodle Girls White and Purple Printed Top,http://assets.myntassets.com/v1/images/style/properties/Doodle-Women-White-and-Purple-Printed-Top_fbbe6a150b587a858938962cf32758de_images.jpg,20,New
43577,Topwear,Peach,Gini and Jony Girls Woven Peach Top,http://assets.myntassets.com/v1/images/style/properties/1b1d5eb32983414d4c5307315456a5c7_images.jpg,60,Used
37630,Topwear,Red,Madagascar3 Girls Soft Red Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/e6e4f832bd6a14fd02804f97217d4b4f_images.jpg,120,New
34015,Dress,Magenta,Gini and Jony Girls Pink Dress,http://assets.myntassets.com/v1/images/style/properties/a796ba0a28290e5db9a37bff847b4a9b_images.jpg,30,New
25503,Dress,Black,Doodle Kids Girls Polka Dot Black Dress,http://assets.myntassets.com/v1/images/style/properties/f099bd68b6da608dea6d51c2824833de_images.jpg,80,New
40997,Bottomwear,Black,Gini and Jony  Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/3d605f2ebf93f8385ea762b8cfeb4b80_images.jpg,20,New
34012,Topwear,White,Palm Tree Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/5ede19bb10a6c5673c89acbc280ae2ba_images.jpg,95,New
36745,Apparel Set,Red,Little Miss Girls Sunshine Red Clothing Set,http://assets.myntassets.com/v1/images/style/properties/5254a38601288234bb4977e8e27a1891_images.jpg,40,Used
40158,Topwear,Blue,Gini and Jony Girls Summer Up Blue Top,http://assets.myntassets.com/v1/images/style/properties/1b77be040dae4cffe0fac23f54ee2779_images.jpg,40,New
40990,Topwear,White,Palm Tree Girls Milan White Top,http://assets.myntassets.com/v1/images/style/properties/b1ded201036aaff1bea218de976c6893_images.jpg,50,New
40999,Bottomwear,Black,Gini and Jony Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/5fa8d2f065d6cbb6ec0229bc9fae005f_images.jpg,25,Used
17609,Topwear,White,Doodle Girls Raindrops White Tshirts,http://assets.myntassets.com/v1/images/style/properties/6a4be3f8c17479c5a5968e56b51c8e33_images.jpg,85,Used
5417,Topwear,Blue,Ant Kids Girls Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Ant-Kids-Girls-Pink-Humming-Birds-Kidswear_9ce0fe3ac57d06746a78cdc3d8b359a6_images.jpg,105,New
40156,Topwear,Green,Gini and Jony Girls Core Green Top,http://assets.myntassets.com/v1/images/style/properties/8ff78487998ce3099322d79f8a3798f7_images.jpg,35,New
5428,Topwear,White,Ant Kids Girl's White Free Bird Kidswear,http://assets.myntassets.com/v1/images/style/properties/734e3d93e92a5cb3b5d3dba256101ffa_images.jpg,80,New
37209,Bottomwear,Blue,United Colors of Benetton Girls Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/b63b1d49c7177bbf1052e6a770561253_images.jpg,30,Used
36728,Topwear,Peach,Gini and Jony Girls Printed Peach Top,http://assets.myntassets.com/v1/images/style/properties/b3c723ba847c94b5d4d727adf2e760ab_images.jpg,115,New
43576,Topwear,White,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/14f2f78972a78a1e6949d9f0d4ac20fe_images.jpg,85,New
40931,Bottomwear,Blue,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/37761150fea9122897490730621ba7c8_images.jpg,40,Used
37636,Topwear,Red,Madagascar3 Girls Soft Red Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/01b9f5fa558b0fd411afa8ef1f40ec38_images.jpg,25,Used
43585,Topwear,Pink,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/e099b934c68680f2e6523c72d1c146ad_images.jpg,90,New
43578,Topwear,Peach,Gini and Jony Girls Woven Peach Top,http://assets.myntassets.com/v1/images/style/properties/38a7f255b828f1a3dd0c3605bfdd1f55_images.jpg,35,New
8365,Topwear,Pink,Doodle Girl's Happy Smiles Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/f9a314789c1af8058558443d30349923_images.jpg,25,New
31167,Dress,Blue,Gini and Jony Girls Blue Dress,http://assets.myntassets.com/v1/images/style/properties/5970a598a5d059d1fbdab973a5551c32_images.jpg,85,New
40938,Topwear,Magenta,Gini and Jony Girls Nautical Blues Magenta Top,http://assets.myntassets.com/v1/images/style/properties/645760cc3bc8c146e0ece082e459f815_images.jpg,120,Used
42002,Bottomwear,Pink,Gini and Jony Girls Kinky Pink Capris,http://assets.myntassets.com/v1/images/style/properties/d07f3c84fe3df82e98b46ba9a55cc866_images.jpg,50,Used
37607,Topwear,Sea Green,Madagascar3 Girls Sea Green Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/9c15628d997974125b8cf380a494b9f3_images.jpg,35,New
31160,Topwear,White,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/31822610677b069ace002d09099e61b8_images.jpg,120,New
5416,Topwear,White,Ant Kids Girl's White Little Heart Kidswear,http://assets.myntassets.com/v1/images/style/properties/016d82ae24e753076e0654379900f07d_images.jpg,35,Used
42290,Bottomwear,Pink,Gini and Jony Girls Pink Skirt,http://assets.myntassets.com/v1/images/style/properties/313f686b72516e895d40b626611a02b3_images.jpg,75,New
40998,Bottomwear,Black,Palm Tree Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/898c900b5b4e8d59fc01f627b2ff53a3_images.jpg,50,New
34013,Topwear,White,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/a4dba6606d7aabe663d70ca784c4993a_images.jpg,65,New
36744,Topwear,Pink,Little Miss Girls Naughty Pink Top,http://assets.myntassets.com/v1/images/style/properties/076a9c14bd34ba5cd78012159e7d78fb_images.jpg,55,Used
38285,Topwear,Pink,Kids Ville Girls Pink Printed Top,http://assets.myntassets.com/v1/images/style/properties/cb64d6df5fc0f01f2eca76f07d19d1cb_images.jpg,80,New
5418,Topwear,Pink,Ant Kids Girl's Pink Free Bird Kidswear,http://assets.myntassets.com/v1/images/style/properties/5c751745fe84f403c47ecc8de29204fc_images.jpg,20,New
40991,Topwear,Yellow,Gini and Jony Girls Milan Yellow Top,http://assets.myntassets.com/v1/images/style/properties/3bb5319e26f0e04b8794c92e3988a122_images.jpg,85,Used
40159,Topwear,Pink,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/18526d227cc7cb100b343dba97101dff_images.jpg,75,New
